,cmip,gcm,scenario,rgi_reg,end_year,bias_correction,perc_area_missing,fpath,exp,historical_future_option,oggm_version
CMIP5:2100:CANESM2:rcp45:RGI01,CMIP5,CANESM2,rcp45,RGI01,2100,2000-2019,0.0001317266418966,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI01/run_hydro_w5e5_gcm_merged_CanESM2_rcp45_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:MPI-ESM-LR:rcp85:RGI01,CMIP5,MPI-ESM-LR,rcp85,RGI01,2100,2000-2019,0.0001317266418966,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI01/run_hydro_w5e5_gcm_merged_MPI-ESM-LR_rcp85_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:CCSM4:rcp85:RGI01,CMIP5,CCSM4,rcp85,RGI01,2100,2000-2019,0.0001317266418966,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI01/run_hydro_w5e5_gcm_merged_CCSM4_rcp85_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:IPSL-CM5A-LR:rcp45:RGI01,CMIP5,IPSL-CM5A-LR,rcp45,RGI01,2100,2000-2019,0.0001317266418966,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI01/run_hydro_w5e5_gcm_merged_IPSL-CM5A-LR_rcp45_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:GFDL-ESM2G:rcp85:RGI01,CMIP5,GFDL-ESM2G,rcp85,RGI01,2100,2000-2019,0.0001317266418966,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI01/run_hydro_w5e5_gcm_merged_GFDL-ESM2G_rcp85_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:GISS-E2-R:rcp26:RGI01,CMIP5,GISS-E2-R,rcp26,RGI01,2100,2000-2019,0.0001321071547802,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI01/run_hydro_w5e5_gcm_merged_GISS-E2-R_rcp26_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:NORESM1-M:rcp60:RGI01,CMIP5,NORESM1-M,rcp60,RGI01,2100,2000-2019,0.0001298356081719,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI01/run_hydro_w5e5_gcm_merged_NorESM1-M_rcp60_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:NORESM1-M:rcp45:RGI01,CMIP5,NORESM1-M,rcp45,RGI01,2100,2000-2019,0.0001317266418966,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI01/run_hydro_w5e5_gcm_merged_NorESM1-M_rcp45_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:CSIRO-MK3-6-0:rcp26:RGI01,CMIP5,CSIRO-MK3-6-0,rcp26,RGI01,2100,2000-2019,0.0001317266418966,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI01/run_hydro_w5e5_gcm_merged_CSIRO-Mk3-6-0_rcp26_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:NORESM1-M:rcp85:RGI01,CMIP5,NORESM1-M,rcp85,RGI01,2100,2000-2019,0.0001298356081719,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI01/run_hydro_w5e5_gcm_merged_NorESM1-M_rcp85_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:CNRM-CM5:rcp26:RGI01,CMIP5,CNRM-CM5,rcp26,RGI01,2100,2000-2019,0.0001317266418966,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI01/run_hydro_w5e5_gcm_merged_CNRM-CM5_rcp26_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:CSIRO-MK3-6-0:rcp45:RGI01,CMIP5,CSIRO-MK3-6-0,rcp45,RGI01,2100,2000-2019,0.0001317266418966,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI01/run_hydro_w5e5_gcm_merged_CSIRO-Mk3-6-0_rcp45_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:CNRM-CM5:rcp45:RGI01,CMIP5,CNRM-CM5,rcp45,RGI01,2100,2000-2019,0.0001317266418966,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI01/run_hydro_w5e5_gcm_merged_CNRM-CM5_rcp45_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:CSIRO-MK3-6-0:rcp60:RGI01,CMIP5,CSIRO-MK3-6-0,rcp60,RGI01,2100,2000-2019,0.0001317266418966,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI01/run_hydro_w5e5_gcm_merged_CSIRO-Mk3-6-0_rcp60_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:CNRM-CM5:rcp85:RGI01,CMIP5,CNRM-CM5,rcp85,RGI01,2100,2000-2019,0.0001321994003278,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI01/run_hydro_w5e5_gcm_merged_CNRM-CM5_rcp85_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:NORESM1-M:rcp26:RGI01,CMIP5,NORESM1-M,rcp26,RGI01,2100,2000-2019,0.0001317266418966,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI01/run_hydro_w5e5_gcm_merged_NorESM1-M_rcp26_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:CSIRO-MK3-6-0:rcp85:RGI01,CMIP5,CSIRO-MK3-6-0,rcp85,RGI01,2100,2000-2019,0.0001317266418966,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI01/run_hydro_w5e5_gcm_merged_CSIRO-Mk3-6-0_rcp85_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:CSIRO-MK3-6-0:rcp60:RGI05,CMIP5,CSIRO-MK3-6-0,rcp60,RGI05,2100,2000-2019,0.0001144486824836,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI05/run_hydro_w5e5_gcm_merged_CSIRO-Mk3-6-0_rcp60_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:CSIRO-MK3-6-0:rcp45:RGI05,CMIP5,CSIRO-MK3-6-0,rcp45,RGI05,2100,2000-2019,6.27974169373751e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI05/run_hydro_w5e5_gcm_merged_CSIRO-Mk3-6-0_rcp45_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:GISS-E2-R:rcp85:RGI05,CMIP5,GISS-E2-R,rcp85,RGI05,2100,2000-2019,4.211015995552061e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI05/run_hydro_w5e5_gcm_merged_GISS-E2-R_rcp85_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:CSIRO-MK3-6-0:rcp85:RGI05,CMIP5,CSIRO-MK3-6-0,rcp85,RGI05,2100,2000-2019,5.216398851027964e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI05/run_hydro_w5e5_gcm_merged_CSIRO-Mk3-6-0_rcp85_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:GISS-E2-R:rcp45:RGI05,CMIP5,GISS-E2-R,rcp45,RGI05,2100,2000-2019,9.888865514170962e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI05/run_hydro_w5e5_gcm_merged_GISS-E2-R_rcp45_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:CCSM4:rcp26:RGI05,CMIP5,CCSM4,rcp26,RGI05,2100,2000-2019,0.0002044538549666,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI05/run_hydro_w5e5_gcm_merged_CCSM4_rcp26_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:GISS-E2-R:rcp60:RGI05,CMIP5,GISS-E2-R,rcp60,RGI05,2100,2000-2019,4.986788132371604e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI05/run_hydro_w5e5_gcm_merged_GISS-E2-R_rcp60_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:CNRM-CM5:rcp26:RGI05,CMIP5,CNRM-CM5,rcp26,RGI05,2100,2000-2019,6.99755384332341e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI05/run_hydro_w5e5_gcm_merged_CNRM-CM5_rcp26_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:CCSM4:rcp45:RGI05,CMIP5,CCSM4,rcp45,RGI05,2100,2000-2019,0.0001064568919362,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI05/run_hydro_w5e5_gcm_merged_CCSM4_rcp45_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:GISS-E2-R:rcp26:RGI05,CMIP5,GISS-E2-R,rcp26,RGI05,2100,2000-2019,8.375218155261563e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI05/run_hydro_w5e5_gcm_merged_GISS-E2-R_rcp26_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:CNRM-CM5:rcp45:RGI05,CMIP5,CNRM-CM5,rcp45,RGI05,2100,2000-2019,0.0007752705600069,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI05/run_hydro_w5e5_gcm_merged_CNRM-CM5_rcp45_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:CCSM4:rcp60:RGI05,CMIP5,CCSM4,rcp60,RGI05,2100,2000-2019,6.254105545538014e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI05/run_hydro_w5e5_gcm_merged_CCSM4_rcp60_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:CNRM-CM5:rcp85:RGI05,CMIP5,CNRM-CM5,rcp85,RGI05,2100,2000-2019,0.0001058104151555,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI05/run_hydro_w5e5_gcm_merged_CNRM-CM5_rcp85_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:CSIRO-MK3-6-0:rcp26:RGI05,CMIP5,CSIRO-MK3-6-0,rcp26,RGI05,2100,2000-2019,7.061086906252597e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI05/run_hydro_w5e5_gcm_merged_CSIRO-Mk3-6-0_rcp26_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:CCSM4:rcp85:RGI05,CMIP5,CCSM4,rcp85,RGI05,2100,2000-2019,5.466072642188276e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI05/run_hydro_w5e5_gcm_merged_CCSM4_rcp85_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:IPSL-CM5A-LR:rcp60:RGI05,CMIP5,IPSL-CM5A-LR,rcp60,RGI05,2100,2000-2019,5.356840358555639e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI05/run_hydro_w5e5_gcm_merged_IPSL-CM5A-LR_rcp60_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:GFDL-CM3:rcp85:RGI05,CMIP5,GFDL-CM3,rcp85,RGI05,2100,2000-2019,3.972488355782834e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI05/run_hydro_w5e5_gcm_merged_GFDL-CM3_rcp85_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:MPI-ESM-LR:rcp26:RGI05,CMIP5,MPI-ESM-LR,rcp26,RGI05,2100,2000-2019,4.79173048302761e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI05/run_hydro_w5e5_gcm_merged_MPI-ESM-LR_rcp26_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:CANESM2:rcp85:RGI05,CMIP5,CANESM2,rcp85,RGI05,2100,2000-2019,4.039365264129346e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI05/run_hydro_w5e5_gcm_merged_CanESM2_rcp85_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:NORESM1-M:rcp85:RGI05,CMIP5,NORESM1-M,rcp85,RGI05,2100,2000-2019,5.527376474839247e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI05/run_hydro_w5e5_gcm_merged_NorESM1-M_rcp85_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:GFDL-ESM2G:rcp26:RGI05,CMIP5,GFDL-ESM2G,rcp26,RGI05,2100,2000-2019,5.6477549098629685e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI05/run_hydro_w5e5_gcm_merged_GFDL-ESM2G_rcp26_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:IPSL-CM5A-LR:rcp45:RGI05,CMIP5,IPSL-CM5A-LR,rcp45,RGI05,2100,2000-2019,0.000165932755759,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI05/run_hydro_w5e5_gcm_merged_IPSL-CM5A-LR_rcp45_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:CANESM2:rcp45:RGI05,CMIP5,CANESM2,rcp45,RGI05,2100,2000-2019,4.8630658519305566e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI05/run_hydro_w5e5_gcm_merged_CanESM2_rcp45_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:NORESM1-M:rcp45:RGI05,CMIP5,NORESM1-M,rcp45,RGI05,2100,2000-2019,5.954274073117817e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI05/run_hydro_w5e5_gcm_merged_NorESM1-M_rcp45_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:GFDL-CM3:rcp60:RGI05,CMIP5,GFDL-CM3,rcp60,RGI05,2100,2000-2019,3.863256072150198e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI05/run_hydro_w5e5_gcm_merged_GFDL-CM3_rcp60_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:IPSL-CM5A-LR:rcp85:RGI05,CMIP5,IPSL-CM5A-LR,rcp85,RGI05,2100,2000-2019,4.1608583142921774e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI05/run_hydro_w5e5_gcm_merged_IPSL-CM5A-LR_rcp85_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:GFDL-CM3:rcp45:RGI05,CMIP5,GFDL-CM3,rcp45,RGI05,2100,2000-2019,4.061657566911518e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI05/run_hydro_w5e5_gcm_merged_GFDL-CM3_rcp45_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:NORESM1-M:rcp60:RGI05,CMIP5,NORESM1-M,rcp60,RGI05,2100,2000-2019,5.9487009974222736e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI05/run_hydro_w5e5_gcm_merged_NorESM1-M_rcp60_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:GFDL-ESM2G:rcp85:RGI05,CMIP5,GFDL-ESM2G,rcp85,RGI05,2100,2000-2019,4.826283552339975e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI05/run_hydro_w5e5_gcm_merged_GFDL-ESM2G_rcp85_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:NORESM1-M:rcp26:RGI05,CMIP5,NORESM1-M,rcp26,RGI05,2100,2000-2019,4.2143598409693874e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI05/run_hydro_w5e5_gcm_merged_NorESM1-M_rcp26_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:CANESM2:rcp26:RGI05,CMIP5,CANESM2,rcp26,RGI05,2100,2000-2019,4.79173048302761e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI05/run_hydro_w5e5_gcm_merged_CanESM2_rcp26_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:MPI-ESM-LR:rcp85:RGI05,CMIP5,MPI-ESM-LR,rcp85,RGI05,2100,2000-2019,4.285695209872334e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI05/run_hydro_w5e5_gcm_merged_MPI-ESM-LR_rcp85_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:GFDL-CM3:rcp26:RGI05,CMIP5,GFDL-CM3,rcp26,RGI05,2100,2000-2019,3.972488355782834e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI05/run_hydro_w5e5_gcm_merged_GFDL-CM3_rcp26_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:MPI-ESM-LR:rcp45:RGI05,CMIP5,MPI-ESM-LR,rcp45,RGI05,2100,2000-2019,4.1107006330322935e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI05/run_hydro_w5e5_gcm_merged_MPI-ESM-LR_rcp45_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:GFDL-ESM2G:rcp60:RGI05,CMIP5,GFDL-ESM2G,rcp60,RGI05,2100,2000-2019,5.537408011091223e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI05/run_hydro_w5e5_gcm_merged_GFDL-ESM2G_rcp60_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:IPSL-CM5A-LR:rcp26:RGI05,CMIP5,IPSL-CM5A-LR,rcp26,RGI05,2100,2000-2019,5.512886478030836e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI05/run_hydro_w5e5_gcm_merged_IPSL-CM5A-LR_rcp26_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:GFDL-ESM2G:rcp45:RGI05,CMIP5,GFDL-ESM2G,rcp45,RGI05,2100,2000-2019,4.941088911668155e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI05/run_hydro_w5e5_gcm_merged_GFDL-ESM2G_rcp45_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:GFDL-CM3:rcp60:RGI16,CMIP5,GFDL-CM3,rcp60,RGI16,2100,2000-2019,0.0002870523990233,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI16/run_hydro_w5e5_gcm_merged_GFDL-CM3_rcp60_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:CCSM4:rcp85:RGI16,CMIP5,CCSM4,rcp85,RGI16,2100,2000-2019,0.0002870523990233,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI16/run_hydro_w5e5_gcm_merged_CCSM4_rcp85_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:NORESM1-M:rcp85:RGI16,CMIP5,NORESM1-M,rcp85,RGI16,2100,2000-2019,0.0002870523990233,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI16/run_hydro_w5e5_gcm_merged_NorESM1-M_rcp85_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:CANESM2:rcp85:RGI16,CMIP5,CANESM2,rcp85,RGI16,2100,2000-2019,0.0002870523990233,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI16/run_hydro_w5e5_gcm_merged_CanESM2_rcp85_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:GFDL-CM3:rcp45:RGI16,CMIP5,GFDL-CM3,rcp45,RGI16,2100,2000-2019,0.0002870523990233,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI16/run_hydro_w5e5_gcm_merged_GFDL-CM3_rcp45_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:CCSM4:rcp45:RGI16,CMIP5,CCSM4,rcp45,RGI16,2100,2000-2019,0.0002870523990233,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI16/run_hydro_w5e5_gcm_merged_CCSM4_rcp45_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:NORESM1-M:rcp45:RGI16,CMIP5,NORESM1-M,rcp45,RGI16,2100,2000-2019,0.0002870523990233,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI16/run_hydro_w5e5_gcm_merged_NorESM1-M_rcp45_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:GFDL-CM3:rcp85:RGI16,CMIP5,GFDL-CM3,rcp85,RGI16,2100,2000-2019,0.0002870523990233,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI16/run_hydro_w5e5_gcm_merged_GFDL-CM3_rcp85_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:CANESM2:rcp45:RGI16,CMIP5,CANESM2,rcp45,RGI16,2100,2000-2019,0.0002870523990233,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI16/run_hydro_w5e5_gcm_merged_CanESM2_rcp45_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:NORESM1-M:rcp60:RGI16,CMIP5,NORESM1-M,rcp60,RGI16,2100,2000-2019,0.0002870523990233,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI16/run_hydro_w5e5_gcm_merged_NorESM1-M_rcp60_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:CCSM4:rcp60:RGI16,CMIP5,CCSM4,rcp60,RGI16,2100,2000-2019,0.0002870523990233,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI16/run_hydro_w5e5_gcm_merged_CCSM4_rcp60_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:CANESM2:rcp26:RGI16,CMIP5,CANESM2,rcp26,RGI16,2100,2000-2019,0.0002870523990233,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI16/run_hydro_w5e5_gcm_merged_CanESM2_rcp26_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:NORESM1-M:rcp26:RGI16,CMIP5,NORESM1-M,rcp26,RGI16,2100,2000-2019,0.0002870523990233,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI16/run_hydro_w5e5_gcm_merged_NorESM1-M_rcp26_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:CCSM4:rcp26:RGI16,CMIP5,CCSM4,rcp26,RGI16,2100,2000-2019,0.0002870523990233,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI16/run_hydro_w5e5_gcm_merged_CCSM4_rcp26_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:GFDL-CM3:rcp26:RGI16,CMIP5,GFDL-CM3,rcp26,RGI16,2100,2000-2019,0.0002870523990233,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI16/run_hydro_w5e5_gcm_merged_GFDL-CM3_rcp26_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
