,cmip,gcm_original,gcm,scenario,rgi_reg,end_year,bias_correction,perc_area_missing,fpath,exp,historical_future_option,oggm_version
ISIMIP3b_CMIP6:2100:MRI-ESM2-0:ssp585:RGI04,ISIMIP3b_CMIP6,mri-esm2-0,MRI-ESM2-0,ssp585,RGI04,2101,ISIMIP3b:1979-2014,0.0001167817788533169,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI04/run_hydro_w5e5_gcm_merged_mri-esm2-0_r1i1p1f1_ssp585_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:IITM-ESM:ssp370:RGI04,ISIMIP3b_CMIP6,iitm-esm,IITM-ESM,ssp370,RGI04,2099,ISIMIP3b:1979-2014,8.855849659222208e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI04/run_hydro_w5e5_gcm_merged_iitm-esm_r1i1p1f1_ssp370_endyr2099_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:MRI-ESM2-0:ssp119:RGI04,ISIMIP3b_CMIP6,mri-esm2-0,MRI-ESM2-0,ssp119,RGI04,2101,ISIMIP3b:1979-2014,9.684939146788166e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI04/run_hydro_w5e5_gcm_merged_mri-esm2-0_r1i1p1f1_ssp119_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:TAIESM1:ssp245:RGI04,ISIMIP3b_CMIP6,taiesm1,TAIESM1,ssp245,RGI04,2101,ISIMIP3b:1979-2014,8.855849659222208e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI04/run_hydro_w5e5_gcm_merged_taiesm1_r1i1p1f1_ssp245_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:MIROC6:ssp585:RGI04,ISIMIP3b_CMIP6,miroc6,MIROC6,ssp585,RGI04,2101,ISIMIP3b:1979-2014,8.980579936112663e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI04/run_hydro_w5e5_gcm_merged_miroc6_r1i1p1f1_ssp585_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:CESM2-WACCM:ssp245:RGI04,ISIMIP3b_CMIP6,cesm2-waccm,CESM2-WACCM,ssp245,RGI04,2101,ISIMIP3b:1979-2014,8.980579936112663e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI04/run_hydro_w5e5_gcm_merged_cesm2-waccm_r1i1p1f1_ssp245_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:KACE-1-0-G:ssp126:RGI04,ISIMIP3b_CMIP6,kace-1-0-g,KACE-1-0-G,ssp126,RGI04,2101,ISIMIP3b:1979-2014,9.462381201748337e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI04/run_hydro_w5e5_gcm_merged_kace-1-0-g_r1i1p1f1_ssp126_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:CESM2-WACCM:ssp585:RGI04,ISIMIP3b_CMIP6,cesm2-waccm,CESM2-WACCM,ssp585,RGI04,2101,ISIMIP3b:1979-2014,8.855849659222208e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI04/run_hydro_w5e5_gcm_merged_cesm2-waccm_r1i1p1f1_ssp585_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:TAIESM1:ssp585:RGI04,ISIMIP3b_CMIP6,taiesm1,TAIESM1,ssp585,RGI04,2101,ISIMIP3b:1979-2014,8.855849659222208e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI04/run_hydro_w5e5_gcm_merged_taiesm1_r1i1p1f1_ssp585_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:MRI-ESM2-0:ssp126:RGI04,ISIMIP3b_CMIP6,mri-esm2-0,MRI-ESM2-0,ssp126,RGI04,2101,ISIMIP3b:1979-2014,9.684939146788166e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI04/run_hydro_w5e5_gcm_merged_mri-esm2-0_r1i1p1f1_ssp126_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:GFDL-ESM4:ssp119:RGI04,ISIMIP3b_CMIP6,gfdl-esm4,GFDL-ESM4,ssp119,RGI04,2101,ISIMIP3b:1979-2014,0.00020900881300114053,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI04/run_hydro_w5e5_gcm_merged_gfdl-esm4_r1i1p1f1_ssp119_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:EC-EARTH3:ssp585:RGI04,ISIMIP3b_CMIP6,ec-earth3,EC-EARTH3,ssp585,RGI04,2101,ISIMIP3b:1979-2014,8.447419144698567e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI04/run_hydro_w5e5_gcm_merged_ec-earth3_r1i1p1f1_ssp585_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:MRI-ESM2-0:ssp460:RGI04,ISIMIP3b_CMIP6,mri-esm2-0,MRI-ESM2-0,ssp460,RGI04,2101,ISIMIP3b:1979-2014,8.980579936112663e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI04/run_hydro_w5e5_gcm_merged_mri-esm2-0_r1i1p1f1_ssp460_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:CNRM-CM6-1:ssp370:RGI04,ISIMIP3b_CMIP6,cnrm-cm6-1,CNRM-CM6-1,ssp370,RGI04,2101,ISIMIP3b:1979-2014,0.00011281975829326717,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI04/run_hydro_w5e5_gcm_merged_cnrm-cm6-1_r1i1p1f2_ssp370_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:MPI-ESM1-2-HR:ssp126:RGI04,ISIMIP3b_CMIP6,mpi-esm1-2-hr,MPI-ESM1-2-HR,ssp126,RGI04,2101,ISIMIP3b:1979-2014,0.00012079271324744128,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI04/run_hydro_w5e5_gcm_merged_mpi-esm1-2-hr_r1i1p1f1_ssp126_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:CANESM5:ssp126:RGI04,ISIMIP3b_CMIP6,canesm5,CANESM5,ssp126,RGI04,2101,ISIMIP3b:1979-2014,8.980579936112663e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI04/run_hydro_w5e5_gcm_merged_canesm5_r1i1p1f1_ssp126_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:GFDL-ESM4:ssp126:RGI04,ISIMIP3b_CMIP6,gfdl-esm4,GFDL-ESM4,ssp126,RGI04,2101,ISIMIP3b:1979-2014,0.00011766222786666128,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI04/run_hydro_w5e5_gcm_merged_gfdl-esm4_r1i1p1f1_ssp126_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:TAIESM1:ssp245:RGI17,ISIMIP3b_CMIP6,taiesm1,TAIESM1,ssp245,RGI17,2101,ISIMIP3b:1979-2014,0.0013699035104053543,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_taiesm1_r1i1p1f1_ssp245_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:MIROC6:ssp126:RGI17,ISIMIP3b_CMIP6,miroc6,MIROC6,ssp126,RGI17,2101,ISIMIP3b:1979-2014,0.001412990144442164,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_miroc6_r1i1p1f1_ssp126_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:CESM2-WACCM:ssp585:RGI17,ISIMIP3b_CMIP6,cesm2-waccm,CESM2-WACCM,ssp585,RGI17,2101,ISIMIP3b:1979-2014,0.0013710248502501608,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_cesm2-waccm_r1i1p1f1_ssp585_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:IPSL-CM6A-LR:ssp370:RGI17,ISIMIP3b_CMIP6,ipsl-cm6a-lr,IPSL-CM6A-LR,ssp370,RGI17,2101,ISIMIP3b:1979-2014,0.0013906652875319242,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_ipsl-cm6a-lr_r1i1p1f1_ssp370_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:EC-EARTH3:ssp370:RGI17,ISIMIP3b_CMIP6,ec-earth3,EC-EARTH3,ssp370,RGI17,2101,ISIMIP3b:1979-2014,0.0013777189093237031,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_ec-earth3_r1i1p1f1_ssp370_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:CESM2-WACCM:ssp245:RGI17,ISIMIP3b_CMIP6,cesm2-waccm,CESM2-WACCM,ssp245,RGI17,2101,ISIMIP3b:1979-2014,0.0013767334894600853,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_cesm2-waccm_r1i1p1f1_ssp245_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:CANESM5:ssp534-over:RGI17,ISIMIP3b_CMIP6,canesm5,CANESM5,ssp534-over,RGI17,2101,ISIMIP3b:1979-2014,0.0013906652875319242,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_canesm5_r1i1p1f1_ssp534-over_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:TAIESM1:ssp585:RGI17,ISIMIP3b_CMIP6,taiesm1,TAIESM1,ssp585,RGI17,2101,ISIMIP3b:1979-2014,0.0013684423706075758,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_taiesm1_r1i1p1f1_ssp585_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:MPI-ESM1-2-HR:ssp370:RGI17,ISIMIP3b_CMIP6,mpi-esm1-2-hr,MPI-ESM1-2-HR,ssp370,RGI17,2101,ISIMIP3b:1979-2014,0.0013916507073955422,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_mpi-esm1-2-hr_r1i1p1f1_ssp370_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:CNRM-CM6-1:ssp585:RGI17,ISIMIP3b_CMIP6,cnrm-cm6-1,CNRM-CM6-1,ssp585,RGI17,2101,ISIMIP3b:1979-2014,0.0013791800491214812,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_cnrm-cm6-1_r1i1p1f2_ssp585_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:CANESM5:ssp126:RGI17,ISIMIP3b_CMIP6,canesm5,CANESM5,ssp126,RGI17,2101,ISIMIP3b:1979-2014,0.001390189567597764,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_canesm5_r1i1p1f1_ssp126_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:MRI-ESM2-0:ssp534-over:RGI17,ISIMIP3b_CMIP6,mri-esm2-0,MRI-ESM2-0,ssp534-over,RGI17,2101,ISIMIP3b:1979-2014,0.001390189567597764,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_mri-esm2-0_r1i1p1f1_ssp534-over_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:CNRM-CM6-1:ssp126:RGI17,ISIMIP3b_CMIP6,cnrm-cm6-1,CNRM-CM6-1,ssp126,RGI17,2101,ISIMIP3b:1979-2014,0.0013906652875319242,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_cnrm-cm6-1_r1i1p1f2_ssp126_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:CNRM-ESM2-1:ssp370:RGI17,ISIMIP3b_CMIP6,cnrm-esm2-1,CNRM-ESM2-1,ssp370,RGI17,2101,ISIMIP3b:1979-2014,0.0013791800491214812,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_cnrm-esm2-1_r1i1p1f2_ssp370_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:CANESM5:ssp585:RGI17,ISIMIP3b_CMIP6,canesm5,CANESM5,ssp585,RGI17,2101,ISIMIP3b:1979-2014,0.0013699035104053543,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_canesm5_r1i1p1f1_ssp585_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:UKESM1-0-LL:ssp370:RGI17,ISIMIP3b_CMIP6,ukesm1-0-ll,UKESM1-0-LL,ssp370,RGI17,2101,ISIMIP3b:1979-2014,0.0013777189093237031,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_ukesm1-0-ll_r1i1p1f2_ssp370_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:GFDL-ESM4:ssp370:RGI17,ISIMIP3b_CMIP6,gfdl-esm4,GFDL-ESM4,ssp370,RGI17,2101,ISIMIP3b:1979-2014,0.001380165468985099,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_gfdl-esm4_r1i1p1f1_ssp370_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:IITM-ESM:ssp370:RGI17,ISIMIP3b_CMIP6,iitm-esm,IITM-ESM,ssp370,RGI17,2099,ISIMIP3b:1979-2014,0.0013931118471933205,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_iitm-esm_r1i1p1f1_ssp370_endyr2099_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:MIROC6:ssp585:RGI17,ISIMIP3b_CMIP6,miroc6,MIROC6,ssp585,RGI17,2101,ISIMIP3b:1979-2014,0.0013906652875319242,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_miroc6_r1i1p1f1_ssp585_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:CESM2-WACCM:ssp126:RGI17,ISIMIP3b_CMIP6,cesm2-waccm,CESM2-WACCM,ssp126,RGI17,2101,ISIMIP3b:1979-2014,0.001372723850015019,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_cesm2-waccm_r1i1p1f1_ssp126_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:MRI-ESM2-0:ssp370:RGI17,ISIMIP3b_CMIP6,mri-esm2-0,MRI-ESM2-0,ssp370,RGI17,2101,ISIMIP3b:1979-2014,0.0013791800491214812,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_mri-esm2-0_r1i1p1f1_ssp370_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:KACE-1-0-G:ssp370:RGI17,ISIMIP3b_CMIP6,kace-1-0-g,KACE-1-0-G,ssp370,RGI17,2101,ISIMIP3b:1979-2014,0.001392058467339108,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_kace-1-0-g_r1i1p1f1_ssp370_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:TAIESM1:ssp126:RGI17,ISIMIP3b_CMIP6,taiesm1,TAIESM1,ssp126,RGI17,2101,ISIMIP3b:1979-2014,0.0013791800491214812,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_taiesm1_r1i1p1f1_ssp126_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:MPI-ESM1-2-HR:ssp245:RGI17,ISIMIP3b_CMIP6,mpi-esm1-2-hr,MPI-ESM1-2-HR,ssp245,RGI17,2101,ISIMIP3b:1979-2014,0.0014002476462057253,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_mpi-esm1-2-hr_r1i1p1f1_ssp245_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:UKESM1-0-LL:ssp126:RGI17,ISIMIP3b_CMIP6,ukesm1-0-ll,UKESM1-0-LL,ssp126,RGI17,2101,ISIMIP3b:1979-2014,0.0013892041477341459,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_ukesm1-0-ll_r1i1p1f2_ssp126_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:MPI-ESM1-2-HR:ssp585:RGI17,ISIMIP3b_CMIP6,mpi-esm1-2-hr,MPI-ESM1-2-HR,ssp585,RGI17,2101,ISIMIP3b:1979-2014,0.0013916507073955422,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_mpi-esm1-2-hr_r1i1p1f1_ssp585_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:UKESM1-0-LL:ssp119:RGI17,ISIMIP3b_CMIP6,ukesm1-0-ll,UKESM1-0-LL,ssp119,RGI17,2101,ISIMIP3b:1979-2014,0.0013916507073955422,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_ukesm1-0-ll_r1i1p1f2_ssp119_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:MRI-ESM2-0:ssp460:RGI17,ISIMIP3b_CMIP6,mri-esm2-0,MRI-ESM2-0,ssp460,RGI17,2101,ISIMIP3b:1979-2014,0.0013906652875319242,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_mri-esm2-0_r1i1p1f1_ssp460_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:IITM-ESM:ssp126:RGI17,ISIMIP3b_CMIP6,iitm-esm,IITM-ESM,ssp126,RGI17,2100,ISIMIP3b:1979-2014,0.0014031699258012823,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_iitm-esm_r1i1p1f1_ssp126_endyr2100_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:CNRM-ESM2-1:ssp126:RGI17,ISIMIP3b_CMIP6,cnrm-esm2-1,CNRM-ESM2-1,ssp126,RGI17,2101,ISIMIP3b:1979-2014,0.0013916507073955422,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_cnrm-esm2-1_r1i1p1f2_ssp126_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:CNRM-CM6-1:ssp370:RGI17,ISIMIP3b_CMIP6,cnrm-cm6-1,CNRM-CM6-1,ssp370,RGI17,2101,ISIMIP3b:1979-2014,0.0013791800491214812,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_cnrm-cm6-1_r1i1p1f2_ssp370_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:MRI-ESM2-0:ssp119:RGI17,ISIMIP3b_CMIP6,mri-esm2-0,MRI-ESM2-0,ssp119,RGI17,2101,ISIMIP3b:1979-2014,0.001404087385674306,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_mri-esm2-0_r1i1p1f1_ssp119_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:TAIESM1:ssp370:RGI17,ISIMIP3b_CMIP6,taiesm1,TAIESM1,ssp370,RGI17,2101,ISIMIP3b:1979-2014,0.0013699035104053543,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_taiesm1_r1i1p1f1_ssp370_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:KACE-1-0-G:ssp126:RGI17,ISIMIP3b_CMIP6,kace-1-0-g,KACE-1-0-G,ssp126,RGI17,2101,ISIMIP3b:1979-2014,0.001399771926271565,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_kace-1-0-g_r1i1p1f1_ssp126_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
